# index, airport_code, airport_id, airport_seq_id, city_market_id, origin, city_name, state_abr, state_fips, state_nm, wac, _pos
1972,SUE,15033,1503302,35033,,"Sturgeon Bay, WI",WI,55,Wisconsin,45,"array([-3.11397636,  1.66086591])"
1973,AKC,10238,1023801,30647,,"Akron, OH",OH,39,Ohio,44,"array([-3.60194713,  1.49319434])"
1974,ZXN,16346,1634601,36346,,"Clover Bay, AK",AK,02,Alaska,1,"array([-3.20428008,  0.84381345])"
1975,GTU,12008,1200801,32008,,"Georgetown, TX",TX,48,Texas,74,"array([-3.58893458,  1.06152045])"
1976,AFK,10190,1019001,30190,,"Nebraska, NE",NE,31,Nebraska,65,"array([-3.21821588,  1.46937251])"
1977,OH5,13837,1383701,33105,,"Cincinnati, OH",OH,39,Ohio,44,"array([-3.161884,  1.625391])"
1978,NY2,13782,1378201,33782,,"Fulton, NY",NY,36,New York,22,"array([-3.47266077,  1.41614348])"
1979,NC6,16502,1650201,36494,,"Oxford, NC",NC,37,North Carolina,36,"array([-3.56108983,  1.77650565])"
1980,MSV,13493,1349301,33493,,"Monticello, NY",NY,36,New York,22,"array([-3.34039494,  1.41335604])"
1981,REB,14495,1449501,34495,,"Redlands, CA",CA,06,California,91,"array([-3.69649554,  0.97221431])"
1982,VT2,16624,1662401,36608,,"Warren, VT",VT,50,Vermont,16,"array([-3.19030146,  1.69605032])"
1983,TOP,15297,1529702,31726,,"Topeka, KS",KS,20,Kansas,62,"array([-3.6339904 ,  1.34573397])"
1984,BYG,10837,1083701,30837,,"Buffalo, WY",WY,56,Wyoming,88,"array([-2.79545   ,  1.56523862])"
1985,IML,12332,1233202,32332,,"Imperial, NE",NE,31,Nebraska,65,"array([-2.68754526,  1.2191549 ])"
1986,DLO,11341,1134101,31341,,"Dolomi, AK",AK,02,Alaska,1,"array([-3.34284983,  0.5064273 ])"
1987,VHN,16789,1678901,36762,,"Van Horn, TX",TX,48,Texas,74,"array([-3.57171082,  1.16244265])"
1988,PPM,14223,1422303,34223,,"Pompano Beach, FL",FL,12,Florida,33,"array([-3.60175781,  1.54520691])"
1989,NJ8,16792,1679201,36765,,"West Milford, NJ",NJ,34,New Jersey,21,"array([-3.63991703,  1.86506399])"
1990,ASL,10378,1037802,30378,,"Marshall, TX",TX,48,Texas,74,"array([-3.33292304,  1.7020145 ])"
1991,BML,10687,1068702,30687,,"Berlin, NH",NH,33,New Hampshire,14,"array([-3.33667941,  1.58161073])"
1992,HNC,12168,1216802,32168,,"Hatteras, NC",NC,37,North Carolina,36,"array([-3.49982888,  1.56478403])"
1993,CGE,10964,1096405,30964,,"Cambridge, MD",MD,24,Maryland,35,"array([-3.43662852,  1.47029341])"
1994,ME4,16553,1655301,36539,,"Oxford, ME",ME,23,Maine,12,"array([-3.15273714,  1.55319543])"
1995,MD2,16710,1671001,36690,,"Indian Head, MD",MD,24,Maryland,35,"array([-3.27364967,  1.61535838])"
1996,NV6,16817,1681701,36789,,"Pahrump, NV",NV,32,Nevada,85,"array([-3.52821255,  1.04946201])"
1997,CT2,16495,1649501,36485,,"Simsbury, CT",CT,09,Connecticut,11,"array([-2.90148086,  1.56998871])"
1998,OQB,13902,1390201,33902,,"Bible Camp, AK",AK,02,Alaska,1,"array([-2.79745259,  0.93857665])"
1999,BGQ,10580,1058001,30580,,"Big Lake, AK",AK,02,Alaska,1,"array([-2.66987663,  0.95032139])"
2000,TKI,15235,1523501,35235,,"Tokeen, AK",AK,02,Alaska,1,"array([-3.38449742,  0.91650244])"
2001,LSR,13083,1308301,33083,,"Lost River, AK",AK,02,Alaska,1,"array([-3.07255396,  0.75684787])"
2002,FL5,11690,1169001,31690,,"Williston, FL",FL,12,Florida,33,"array([-3.47412279,  2.27534718])"
2003,QQG,14417,1441701,34417,,"Westminster, MD",MD,24,Maryland,35,"array([-3.38681649,  1.92737836])"
2004,OCA,12661,1266108,32661,,"Key Largo, FL",FL,12,Florida,33,"array([-3.38634043,  1.49700654])"
2005,A28,10041,1004101,30041,,"Ayakulik River, AK",AK,02,Alaska,1,"array([-2.74741207,  0.94275223])"
2006,VA4,15548,1554801,35548,,"Leesburg, VA",VA,51,Virginia,38,"array([-3.17479286,  1.42553415])"
2007,MD1,16463,1646301,36460,,"Michellville, MD",MD,24,Maryland,35,"array([-3.25811463,  1.54911025])"
2008,NAD,13599,1359905,33599,,"North Adams, MA",MA,25,Massachusetts,13,"array([-3.27046877,  1.40624245])"
2009,QMN,14400,1440005,34400,,"Mansfield, MA",MA,25,Massachusetts,13,"array([-3.22104929,  1.48791088])"
2010,1NY,16571,1657101,36557,,"Penn Yan, NY",NY,36,New York,22,"array([-3.45850949,  1.4524513 ])"
2011,PGC,16524,1652401,36514,,"Petersburg, WV",WV,54,West Virginia,39,"array([-3.3874522 ,  1.59501929])"
2012,TVI,15382,1538206,33280,,"Thomasville, GA",GA,13,Georgia,34,"array([-3.4000777 ,  1.47604328])"
2013,PA4,16519,1651901,36509,,"Carlisle, PA",PA,42,Pennsylvania,23,"array([-3.23597113,  1.54249745])"
2014,FME,16764,1676401,36739,,"Fort Meade, MD",MD,24,Maryland,35,"array([-3.0998377,  1.6934497])"
2015,BFG,16760,1676001,36735,,"Glen Canyon, UT",UT,49,Utah,87,"array([-3.58347534,  0.91111706])"
2016,ULM,15462,1546203,35462,,"New Ulm, MN",MN,27,Minnesota,63,"array([-2.64168252,  1.52916466])"
2017,A34,10047,1004701,30047,,"Laura Lake, AK",AK,02,Alaska,1,"array([-2.60443871,  1.05923059])"
2018,HAF,12062,1206202,32062,,"Half Moon Bay, CA",CA,06,California,91,"array([-3.65964955,  1.08195204])"
2019,A2L,16810,1681001,36782,,"Fort Payne, AL",AL,01,Alabama,51,"array([-3.61835668,  1.42277985])"
2020,LVS,13120,1312001,33120,,"Las Vegas, NM",NM,35,New Mexico,86,"array([-3.657984  ,  1.11988472])"
2021,NJ9,16851,1685101,36824,,"Cross Keys, NJ",NJ,34,New Jersey,21,"array([-3.62667852,  1.3862312 ])"
2022,LA1,16537,1653701,36524,,"Notchitoches, LA",LA,22,Louisiana,72,"array([-3.65501718,  1.41802404])"
2023,KUW,12837,1283701,32837,,"Kugururok River, AK",AK,02,Alaska,1,"array([-3.0108225 ,  0.78544179])"
2024,KSR,12812,1281201,32812,,"Sandy River, AK",AK,02,Alaska,1,"array([-2.7240831 ,  0.85764894])"
2025,GLS,11939,1193901,31939,,"Galveston, TX",TX,48,Texas,74,"array([-3.50644699,  1.01977926])"
2026,A67,10080,1008001,30080,,"Viekoda Bay, AK",AK,02,Alaska,1,"array([-2.69750726,  1.13091398])"
2027,NJ2,13686,1368601,33686,,"West Creek, NJ",NJ,34,New Jersey,21,"array([-3.43504591,  1.88314701])"
2028,MI4,16424,1642401,36427,,"Frankfort, MI",MI,26,Michigan,43,"array([-2.88163702,  1.61037913])"
2029,NC4,13622,1362202,33622,,"Currituck, NC",NC,37,North Carolina,36,"array([-3.48698404,  1.70631247])"
2030,HPV,12199,1219902,32172,,"Hanalei, HI",HI,15,Hawaii,2,"array([-2.47059764,  0.85433391])"
2031,VA6,16697,1669701,36678,,"Moneta, VA",VA,51,Virginia,38,"array([-3.41703772,  1.7052423 ])"
2032,N3Y,16724,1672401,36703,,"Ticonderoga, NY",NY,36,New York,22,"array([-3.27557647,  1.67075252])"
2033,NH2,16730,1673001,36709,,"Gorham, NH",NH,33,New Hampshire,14,"array([-3.6287344 ,  1.79889813])"
2034,N5C,16754,1675401,36730,,"Whiteville, NC",NC,37,North Carolina,36,"array([-3.67877468,  1.52292231])"
2035,XSM,15931,1593102,35931,,"Leonardtown, MD",MD,24,Maryland,35,"array([-3.36156308,  1.68612498])"
2036,IN6,16663,1666302,36646,,"Jeffersonville, IN",IN,18,Indiana,42,"array([-3.74041215,  1.08656867])"
2037,NY3,13783,1378301,33783,,"Oneonta, NY",NY,36,New York,22,"array([-3.24046929,  1.47475912])"
2038,ME2,16503,1650301,36495,,"Islesboro, ME",ME,23,Maine,12,"array([-3.34287969,  1.44423826])"
2039,OLE,13861,1386103,33861,,"Olean, NY",NY,36,New York,22,"array([-3.48837486,  1.58940962])"
2040,A24,10037,1003701,30037,,"Chilkat Lake, AK",AK,02,Alaska,1,"array([-3.07684669,  0.56092442])"
2041,VZQ,15692,1569201,35692,,"Puale Bay, AK",AK,02,Alaska,1,"array([-2.654579  ,  0.79858313])"
2042,POD,14199,1419901,34077,,"Port Frederick, AK",AK,02,Alaska,1,"array([-3.19604478,  0.4514732 ])"
2043,CXC,11213,1121301,31213,,"Chitina, AK",AK,02,Alaska,1,"array([-2.82663372,  0.94782277])"
2044,DRA,11407,1140701,31407,,"Mercury, NV",NV,32,Nevada,85,"array([-2.81596796,  0.56253531])"
2045,A41,10054,1005401,30054,,"Kogru River, AK",AK,02,Alaska,1,"array([-2.86987786,  0.66415969])"
2046,PTR,14279,1427901,34279,,"Pleasant Harbour, AK",AK,02,Alaska,1,"array([-2.72389817,  0.57128365])"
2047,A69,10082,1008201,30082,,"Cold Bay, AK",AK,02,Alaska,1,"array([-2.7271699 ,  0.97445908])"
2048,BOW,10722,1072201,30722,,"Bartow, FL",FL,12,Florida,33,"array([-3.71984414,  1.52606166])"
2049,01A,10001,1000101,30001,,"Afognak Lake, AK",AK,02,Alaska,1,"array([-2.44666852,  1.00596463])"
2050,HIE,12130,1213002,32130,,"Whitefield, NH",NH,33,New Hampshire,14,"array([-3.30576024,  1.57111865])"
2051,1N7,10012,1001201,30012,,"Blairstown, NJ",NJ,34,New Jersey,21,"array([-3.20854104,  1.67017411])"
2052,CJR,14371,1437101,34371,,"Culpeper, VA",VA,51,Virginia,38,"array([-3.53356277,  1.53093904])"
2053,SGT,14793,1479301,34793,,"Stuttgart, AR",AR,05,Arkansas,71,"array([-3.23291101,  1.74960408])"
2054,MA3,16487,1648701,36477,,"Taunton, MA",MA,25,Massachusetts,13,"array([-3.55508612,  1.67390333])"
2055,IGX,12303,1230301,32303,,"Chapel Hill, NC",NC,37,North Carolina,36,"array([-3.61199909,  1.7360804 ])"
2056,JZB,12580,1258001,32580,,"Orange, MA",MA,25,Massachusetts,13,"array([-3.04961769,  1.76206365])"
2057,WI3,16628,1662804,36612,,"Ehpriam, WI",WI,55,Wisconsin,45,"array([-3.16846853,  1.57915738])"
2058,ME5,16627,1662701,36611,,"Bethel, ME",ME,23,Maine,12,"array([-3.50876699,  1.66615281])"
2059,HZL,12259,1225902,32259,,"Hazleton, PA",PA,42,Pennsylvania,23,"array([-3.68370222,  1.39399333])"
2060,EDE,11486,1148602,31486,,"Edenton, NC",NC,37,North Carolina,36,"array([-3.42000215,  1.49072943])"
2061,IJX,12310,1231002,32310,,"Jacksonville, IL",IL,17,Illinois,41,"array([-3.85324137,  1.30553424])"
2062,MFI,13260,1326002,33260,,"Marshfield, WI",WI,55,Wisconsin,45,"array([-3.87204921,  1.24327413])"
2063,NJ7,16727,1672701,36706,,"New Jersey, NJ",NJ,34,New Jersey,21,"array([-3.53387864,  1.83208981])"
2064,IN7,16742,1674201,32337,,"Indianapolis, IN",IN,18,Indiana,42,"array([-3.16070064,  1.72365212])"
2065,KZH,12870,1287001,30006,,"Kizhuyak, AK",AK,02,Alaska,1,"array([-2.68376495,  1.0746917 ])"
2066,GA7,16783,1678301,36757,,"Greensboro, GA",GA,13,Georgia,34,"array([-3.32351462,  1.76529749])"
2067,PA6,16643,1664302,30198,,"Pittsburgh, PA",PA,42,Pennsylvania,23,"array([-3.18762458,  1.52545404])"
2068,VNC,15615,1561501,35615,,"Venice, FL",FL,12,Florida,33,"array([-3.38647699,  1.56054595])"
2069,NY9,16569,1656901,36555,,"Hornell, NY",NY,36,New York,22,"array([-3.29106933,  1.69730105])"
2070,B21,10472,1047201,30472,,"Carrabassett, ME",ME,23,Maine,12,"array([-3.42792598,  1.60022125])"
2071,2CA,16844,1684401,36816,,"Delano, CA",CA,06,California,91,"array([-3.72436088,  0.91507553])"
2072,RDR,14490,1449001,34490,,"Red River, ND",ND,38,North Dakota,66,"array([-2.99681721,  1.33280647])"
2073,TWE,15388,1538801,35388,,"Taylor, AK",AK,02,Alaska,1,"array([-3.02248197,  0.58622965])"
2074,HSP,12215,1221501,32215,,"Hot Springs, VA",VA,51,Virginia,38,"array([-3.4752945 ,  1.66627183])"
2075,VUJ,15639,1563901,35639,,"Albemarle, NC",NC,37,North Carolina,36,"array([-3.2166034 ,  1.59690605])"
2076,OH7,13839,1383901,33839,,"Kent, OH",OH,39,Ohio,44,"array([-3.40312005,  1.61290322])"
2077,XWK,15944,1594402,35944,,"Port Orchard, WA",WA,53,Washington,93,"array([-3.55235505,  0.57332009])"
2078,WQL,15824,1582401,35824,,"Bluff, AK",AK,02,Alaska,1,"array([-2.94397508,  0.47982699])"
2079,AA2,16662,1666201,36645,,"Naknek-1, AK",AK,02,Alaska,1,"array([-2.81553907,  0.96925056])"
2080,PA7,16672,1667201,36655,,"Toughkenamon, PA",PA,42,Pennsylvania,23,"array([-3.58255364,  1.62576188])"
2081,WSJ,15850,1585001,35850,,"San Juan, AK",AK,02,Alaska,1,"array([-2.71170335,  0.93919462])"
2082,DAN,11261,1126105,31261,,"Danville, VA",VA,51,Virginia,38,"array([-3.50680506,  1.49367299])"
2083,CT4,16644,1664401,36628,,"New Milford, CT",CT,09,Connecticut,11,"array([-3.26630033,  1.99120604])"
2084,NCO,13630,1363001,36353,,"North Kingstown, RI",RI,44,Rhode Island,15,"array([-3.43775102,  1.63792476])"
2085,ME7,16736,1673601,36715,,"Stonington, ME",ME,23,Maine,12,"array([-3.2545688 ,  1.78210834])"
2086,N3C,16728,1672801,36707,,"Franklin, NC",NC,37,North Carolina,36,"array([-3.02045699,  1.524215  ])"
2087,CBF,10889,1088902,30889,,"Council Bluffs, IA",IA,19,Iowa,61,"array([-3.67567232,  1.21284231])"
2088,O5H,16761,1676101,36736,,"Bowling Green, OH",OH,39,Ohio,44,"array([-3.52505627,  1.69838178])"
2089,A65,10078,1007801,30078,,"Karluk Portage, AK",AK,02,Alaska,1,"array([-2.57257246,  1.01742894])"
2090,HYR,12254,1225405,32254,,"Hayward, WI",WI,55,Wisconsin,45,"array([-3.23173492,  1.83497807])"
2091,BCB,10508,1050801,30508,,"Blacksburg, VA",VA,51,Virginia,38,"array([-3.48460833,  1.44603836])"
2092,BFP,10565,1056501,30565,,"Beaver Falls, PA",PA,42,Pennsylvania,23,"array([-3.50357306,  1.62914511])"
2093,TOA,15289,1528902,35289,,"Torrance, CA",CA,06,California,91,"array([-3.58037204,  1.0283494 ])"
2094,ME1,13236,1323601,33236,,"Rangeley, ME",ME,23,Maine,12,"array([-3.5209719 ,  1.18471764])"
2095,AQY,10344,1034405,30344,,"Girdwood, AK",AK,02,Alaska,1,"array([-2.74044904,  1.10926106])"
2096,PHD,14096,1409601,34096,,"New Philadelphia, OH",OH,39,Ohio,44,"array([-3.34329205,  1.84771695])"
2097,OH6,13838,1383801,33838,,"Ravenna, OH",OH,39,Ohio,44,"array([-3.40438504,  1.83913793])"
2098,VZW,15698,1569801,35698,,"Cape Greig, AK",AK,02,Alaska,1,"array([-2.632095  ,  0.65158958])"
2099,RKW,14546,1454601,34546,,"Rockwood, TN",TN,47,Tennessee,54,"array([-3.58084802,  1.59116829])"
2100,VZC,15678,1567801,35678,,"Mush Bay, AK",AK,02,Alaska,1,"array([-2.69230277,  0.98643759])"
2101,KS3,12128,1212803,32128,,"Hiawatha, KS",KS,20,Kansas,62,"array([-3.20324764,  1.5414592 ])"
2102,PTW,14284,1428402,33596,,"Pottstown, PA",PA,42,Pennsylvania,23,"array([-3.49021696,  1.47504609])"
2103,SC4,16577,1657701,36563,,"Moncks Corner, SC",SC,45,South Carolina,37,"array([-3.64013074,  1.5501134 ])"
2104,OCI,13811,1381101,33811,,"Oceanic, AK",AK,02,Alaska,1,"array([-3.7745599 ,  1.51691755])"
2105,CUB,11176,1117601,30868,,"Columbia, SC",SC,45,South Carolina,37,"array([-3.51344383,  1.44784849])"
2106,A76,10089,1008901,30089,,"Red Fox Bay, AK",AK,02,Alaska,1,"array([-2.51265838,  0.98110659])"
2107,TCC,15148,1514802,35148,,"Tucumcari, NM",NM,35,New Mexico,86,"array([-3.51609188,  0.73039566])"
2108,MN5,16500,1650001,36492,,"Red Wing, MN",MN,27,Minnesota,63,"array([-3.55711768,  0.97363349])"
2109,BRG,10741,1074101,30741,,"Whitesburg, KY",KY,21,Kentucky,52,"array([-3.71425611,  1.84244308])"
2110,N2Y,16715,1671501,36694,,"Seneca Falls, NY",NY,36,New York,22,"array([-3.57264553,  1.48841569])"
2111,HAY,12074,1207401,32074,,"Haycock, AK",AK,02,Alaska,1,"array([-3.43033859,  0.91617558])"
2112,TAV,15132,1513202,35132,,"Tau, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,"array([-3.38217431,  0.965033  ])"
2113,ND1,13637,1363701,33637,,"Kindred, ND",ND,38,North Dakota,66,"array([-2.75626892,  1.38638693])"
2114,AUM,10417,1041701,30417,,"Austin/Albert Lea, MN",MN,27,Minnesota,63,"array([-3.09206622,  1.76017613])"
2115,WOD,15805,1580501,35805,,"Wood River, AK",AK,02,Alaska,1,"array([-2.54056474,  0.86542301])"
2116,NY6,16499,1649901,36489,,"Johnstown, NY",NY,36,New York,22,"array([-3.41535931,  1.7482262 ])"
2117,OH4,13836,1383601,33836,,"Marysville, OH",OH,39,Ohio,44,"array([-3.44660869,  1.68410268])"
2118,EGI,11504,1150403,30947,,"Crestview, FL",FL,12,Florida,33,"array([-2.44937423,  0.90048676])"
2119,SHN,14810,1481001,34810,,"Shelton, WA",WA,53,Washington,93,"array([-3.3542981 ,  0.84125334])"
2120,CT3,16594,1659401,36578,,"Willimantic, CT",CT,09,Connecticut,11,"array([-3.45255841,  1.71849761])"
2121,VSF,15634,1563401,35634,,"Springfield, VT",VT,50,Vermont,16,"array([-3.18768159,  1.61025526])"
2122,WI5,16793,1679301,36766,,"Moroe, WI",WI,55,Wisconsin,45,"array([-2.90971205,  1.67440151])"
2123,BGE,10573,1057302,30573,,"Bainbridge, GA",GA,13,Georgia,34,"array([-3.30420439,  1.73125116])"
2124,O2H,16729,1672901,36708,,"Mount Vernon, OH",OH,39,Ohio,44,"array([-3.3594967 ,  1.65033688])"
2125,N5Y,16863,1686301,36834,,"South Bethlehem, NY",NY,36,New York,22,"array([-3.21275001,  1.78227818])"
2126,TYZ,15413,1541301,35413,,"Taylor, AZ",AZ,04,Arizona,81,"array([-3.31760474,  0.67318061])"
2127,A53,10066,1006601,30066,,"Blear Lake, AK",AK,02,Alaska,1,"array([-2.67291029,  0.8511438 ])"
2128,VKS,15605,1560502,35605,,"Vicksburg, MS",MS,28,Mississippi,53,"array([-3.22168895,  1.88393084])"
2129,VA5,16528,1652801,34524,,"Richmond, VA",VA,51,Virginia,38,"array([-3.04385837,  1.60618998])"
2130,NV5,16725,1672504,36704,,"Gerlach, NV",NV,32,Nevada,85,"array([-3.39710049,  0.98717907])"
2131,NH5,16868,1686801,36839,,"Hillsboro, NH",NH,33,New Hampshire,14,"array([-3.63762808,  1.51286151])"
2132,DYL,16748,1674801,36724,,"Doylestown, PA",PA,42,Pennsylvania,23,"array([-3.54787756,  1.61117989])"
2133,P1A,16777,1677701,36751,,"Farmington, PA",PA,42,Pennsylvania,23,"array([-3.28558929,  1.59075148])"
2134,A47,10060,1006001,30060,,"Distin Lake, AK",AK,02,Alaska,1,"array([-3.09668167,  0.45622513])"
2135,RMN,14557,1455701,34557,,"Stafford, VA",VA,51,Virginia,38,"array([-3.53132647,  1.28412433])"
2136,PA9,16689,1668901,36671,,"Tarentum, PA",PA,42,Pennsylvania,23,"array([-3.38331031,  1.71609648])"
2137,JZN,12592,1259201,32592,,"Quincy, WA",WA,53,Washington,93,"array([-3.30210683,  0.63308757])"
2138,T6X,16745,1674501,31453,,"Houston, TX",TX,48,Texas,74,"array([-3.61400495,  1.5766762 ])"
2139,AYS,10460,1046001,30460,,"Waycross, GA",GA,13,Georgia,34,"array([-3.63193096,  1.24970481])"
2140,ECS,11482,1148203,31482,,"Newcastle, WY",WY,56,Wyoming,88,"array([-3.39043362,  0.68793689])"
2141,VWS,15664,1566401,30928,,"Wichita, KS",KS,20,Kansas,62,"array([-2.67730861,  1.32599841])"
2142,FL8,16816,1681601,36788,,"Deland, FL",FL,12,Florida,33,"array([-3.70277257,  1.23562435])"
2143,FL1,11686,1168604,31686,,"Zephyrhills, FL",FL,12,Florida,33,"array([-2.72210154,  1.42162067])"
2144,NLC,13702,1370203,33702,,"Lemoore, CA",CA,06,California,91,"array([-2.90736021,  1.3301603 ])"
2145,HBY,12084,1208401,32084,,"Hood Bay, AK",AK,02,Alaska,1,"array([-3.14407864,  0.45868989])"
2146,A58,10071,1007101,30071,,"Cosna River, AK",AK,02,Alaska,1,"array([-2.76124719,  0.61378097])"
2147,BAR,10487,1048701,30487,,"Baker Island, AK",AK,02,Alaska,1,"array([-2.44444152,  1.06460119])"
2148,TN9,16509,1650901,36501,,"Sevierville, TN",TN,47,Tennessee,54,"array([-3.11407675,  1.73017816])"
2149,LQK,13058,1305801,33058,,"Pickens, SC",SC,45,South Carolina,37,"array([-3.10295222,  1.58207536])"
2150,NY4,16425,1642501,36428,,"Potsdam, NY",NY,36,New York,22,"array([-3.13404681,  1.60784686])"
2151,LA3,16762,1676201,36737,,"Reserve, LA",LA,22,Louisiana,72,"array([-3.52393663,  1.60027402])"
2152,TAD,15117,1511701,35117,,"Trinidad, CO",CO,08,Colorado,82,"array([-3.27022975,  1.88332524])"
2153,SC5,16583,1658301,36569,,"Summerville, SC",SC,45,South Carolina,37,"array([-3.69169499,  1.77209059])"
2154,GQQ,11975,1197502,31975,,"Galion, OH",OH,39,Ohio,44,"array([-3.29208811,  1.78492797])"
2155,IOW,12358,1235801,32358,,"Iowa City, IA",IA,19,Iowa,61,"array([-3.58604969,  1.21405112])"
2156,NH4,16813,1681301,36785,,"Moultonboro, NH",NH,33,New Hampshire,14,"array([-3.2958806 ,  1.65483089])"
2157,A73,10086,1008601,30086,,"McKinley Park, AK",AK,02,Alaska,1,"array([-2.74982213,  0.68628442])"
2158,MMN,13394,1339405,33394,,"Stow, MA",MA,25,Massachusetts,13,"array([-3.1884265 ,  1.64456022])"
2159,SOL,14934,1493402,34934,,"Solomon, AK",AK,02,Alaska,1,"array([-3.00777677,  0.46511021])"
2160,LRO,13070,1307001,33070,,"Lathrop, CA",CA,06,California,91,"array([-2.94952772,  1.6210855 ])"
2161,PNN,16491,1649101,36490,,"Princeton, ME",ME,23,Maine,12,"array([-3.51013707,  1.74626329])"
2162,NH1,16548,1654801,36534,,"Hampton, NH",NH,33,New Hampshire,14,"array([-3.50306295,  1.52295031])"
2163,FFL,16820,1682001,36792,,"Fairfield, IA",IA,19,Iowa,61,"array([-3.48022711,  1.85188887])"
2164,ESP,11593,1159301,31593,,"Stroudsburg, PA",PA,42,Pennsylvania,23,"array([-3.81155875,  1.08654939])"
2165,SD2,16453,1645301,36451,,"Gregory, SD",SD,46,South Dakota,67,"array([-3.59948234,  0.87914211])"
2166,O6H,16780,1678001,36754,,"Ashland, OH",OH,39,Ohio,44,"array([-3.62586163,  1.65393055])"
2167,PTS,14280,1428002,34280,,"Pittsburg, KS",KS,20,Kansas,62,"array([-3.68314651,  1.56537755])"
2168,GA8,16812,1681201,36784,,"Monroe, GA",GA,13,Georgia,34,"array([-3.54722139,  1.50313951])"
2169,WDR,15737,1573702,35737,,"Winder, GA",GA,13,Georgia,34,"array([-3.07212843,  1.73007704])"
2170,LLX,14347,1434702,33014,,"Lyndonville, VT",VT,50,Vermont,16,"array([-3.14238423,  1.75050214])"
2171,PGR,16449,1644901,36448,,"Paragould, AR",AR,05,Arkansas,71,"array([-3.69780589,  1.17097195])"
2172,BJJ,10632,1063203,30632,,"Wooster, OH",OH,39,Ohio,44,"array([-3.53954369,  1.64370089])"
2173,A87,10100,1010001,30100,,"Carry Inlet, AK",AK,02,Alaska,1,"array([-2.56180422,  0.96207545])"
2174,SLR,14881,1488102,34881,,"Sulphur Springs, TX",TX,48,Texas,74,"array([-3.83860576,  0.9672164 ])"
2175,BXS,10832,1083201,30832,,"Borrego Springs, CA",CA,06,California,91,"array([-3.56098736,  1.00219824])"
2176,FL4,11689,1168901,31689,,"Bunnell, FL",FL,12,Florida,33,"array([-2.95751196,  1.80170414])"
2177,MCB,13191,1319101,33191,,"McComb, MS",MS,28,Mississippi,53,"array([-3.85121122,  1.09511319])"
2178,O3H,16739,1673901,31066,,"Columbus, OH",OH,39,Ohio,44,"array([-3.82193081,  1.56061306])"
2179,T1X,16658,1665801,36642,,"Gainesville, TX",TX,48,Texas,74,"array([-2.77800093,  1.21585029])"
2180,ENL,11558,1155802,31558,,"Centralia, IL",IL,17,Illinois,41,"array([-3.57565159,  1.86003984])"
2181,RTN,14640,1464005,34640,,"Raton, NM",NM,35,New Mexico,86,"array([-3.52096482,  1.89447599])"
2182,STQ,15021,1502101,35021,,"St. Marys, PA",PA,42,Pennsylvania,23,"array([-2.68999566,  1.36618005])"
2183,PTL,14276,1427601,34276,,"Port Armstrong, AK",AK,02,Alaska,1,"array([-2.68622849,  0.67640482])"
2184,N47,13596,1359601,33596,,"Pottstown, PA",PA,42,Pennsylvania,23,"array([-2.70839539,  1.30818225])"
2185,CSN,11153,1115302,31153,,"Carson City, NV",NV,32,Nevada,85,"array([-3.7331516 ,  1.11980699])"
2186,DHT,11309,1130901,31309,,"Dalhart, TX",TX,48,Texas,74,"array([-2.97679351,  1.65343399])"
2187,IN4,16539,1653901,32337,,"Indianapolis, IN",IN,18,Indiana,42,"array([-3.08095739,  1.84639891])"
